person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
58,110661.0,RENT,4.0,HOMEIMPROVEMENT,G,24642.0,9.12,0.22,N,15.0,1
51,85813.0,OWN,1.0,PERSONAL,A,27998.0,14.32,0.33,N,21.0,0
58,15000.0,RENT,1.0,PERSONAL,E,30350.0,12.07,2.02,N,9.0,0
33,39756.0,RENT,5.0,PERSONAL,D,23045.0,13.81,0.58,N,12.0,0
63,47982.0,MORTGAGE,4.0,EDUCATION,A,27859.0,21.97,0.58,N,4.0,0
20,65060.0,MORTGAGE,8.0,PERSONAL,E,28541.0,15.96,0.44,N,17.0,0
46,23859.0,OTHER,3.0,MEDICAL,D,15001.0,16.36,0.63,N,18.0,1
56,63760.0,MORTGAGE,0.0,VENTURE,F,5015.0,16.94,0.08,N,26.0,1
62,21734.0,OWN,,VENTURE,A,4252.0,5.59,0.2,N,20.0,0
20,94366.0,OTHER,9.0,VENTURE,E,34301.0,18.81,0.36,N,2.0,1
64,85328.0,OTHER,5.0,VENTURE,C,2170.0,14.05,0.03,N,5.0,0
48,94997.0,MORTGAGE,7.0,MEDICAL,C,14914.0,17.52,0.16,N,10.0,0
43,97975.0,OTHER,6.0,PERSONAL,F,29363.0,12.53,0.3,N,8.0,0
36,83634.0,OTHER,2.0,DEBTCONSOLIDATION,F,21885.0,5.46,0.26,N,11.0,0
54,74592.0,MORTGAGE,3.0,PERSONAL,B,28024.0,15.56,0.38,N,2.0,0
50,20428.0,OWN,10.0,DEBTCONSOLIDATION,G,10176.0,13.02,0.5,N,13.0,0
61,52646.0,MORTGAGE,9.0,EDUCATION,C,25058.0,17.2,0.48,N,27.0,0
51,31139.0,RENT,,VENTURE,E,31803.0,12.0,1.02,N,12.0,0
38,87851.0,OTHER,4.0,EDUCATION,C,15910.0,15.1,0.18,N,28.0,0
50,57780.0,MORTGAGE,2.0,VENTURE,D,1406.0,9.98,0.02,N,2.0,1
58,110305.0,OWN,,HOMEIMPROVEMENT,G,12405.0,17.29,0.11,N,23.0,0
39,83862.0,OWN,7.0,HOMEIMPROVEMENT,E,34097.0,8.56,0.41,N,28.0,1
47,44557.0,OTHER,8.0,DEBTCONSOLIDATION,F,21892.0,19.28,0.49,N,23.0,0
22,38976.0,RENT,6.0,VENTURE,G,15359.0,,0.39,N,22.0,0
51,53502.0,MORTGAGE,7.0,VENTURE,F,8154.0,11.03,0.15,N,25.0,0
41,23011.0,RENT,1.0,PERSONAL,B,28837.0,,1.25,N,13.0,0
63,21543.0,MORTGAGE,9.0,HOMEIMPROVEMENT,G,18464.0,,0.86,N,7.0,0
61,58142.0,OWN,2.0,PERSONAL,E,6817.0,12.64,0.12,N,6.0,1
63,82598.0,OWN,3.0,PERSONAL,F,18393.0,15.88,0.22,Y,10.0,0
34,39563.0,OTHER,9.0,EDUCATION,F,13380.0,9.14,0.34,N,19.0,0
57,108116.0,RENT,1.0,MEDICAL,E,25751.0,10.49,0.24,N,13.0,0
38,21866.0,OWN,2.0,DEBTCONSOLIDATION,E,22173.0,13.44,1.01,N,24.0,0
50,85755.0,OTHER,7.0,HOMEIMPROVEMENT,C,11656.0,12.34,0.14,N,11.0,1
45,51787.0,OWN,9.0,EDUCATION,G,25163.0,9.12,0.49,N,21.0,0
24,17986.0,MORTGAGE,,PERSONAL,F,8520.0,6.12,0.47,N,19.0,1
39,19535.0,RENT,,PERSONAL,E,15224.0,18.48,0.78,Y,4.0,0
21,99193.0,RENT,6.0,MEDICAL,G,17235.0,5.59,0.17,N,2.0,1
40,49164.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,3586.0,14.69,0.07,N,25.0,0
55,29511.0,MORTGAGE,5.0,EDUCATION,B,13830.0,13.94,0.47,N,15.0,0
47,98991.0,RENT,1.0,HOMEIMPROVEMENT,C,16819.0,20.97,0.17,N,22.0,1
39,100518.0,OTHER,7.0,HOMEIMPROVEMENT,G,19516.0,17.77,0.19,N,14.0,0
56,60613.0,OTHER,10.0,PERSONAL,B,6539.0,5.79,0.11,Y,25.0,0
58,48344.0,OWN,,VENTURE,C,25649.0,7.19,0.53,N,15.0,0
55,23788.0,OTHER,5.0,DEBTCONSOLIDATION,A,14115.0,18.28,0.59,N,13.0,1
30,52330.0,RENT,10.0,EDUCATION,G,31570.0,,0.6,N,26.0,1
22,51445.0,OTHER,4.0,VENTURE,F,16011.0,7.71,0.31,N,19.0,1
56,98916.0,MORTGAGE,9.0,EDUCATION,D,4345.0,11.93,0.04,N,9.0,0
39,43130.0,RENT,4.0,EDUCATION,E,33773.0,22.2,0.78,N,18.0,0
51,18133.0,OWN,1.0,HOMEIMPROVEMENT,G,20518.0,12.33,1.13,N,18.0,0
44,13801.0,RENT,1.0,PERSONAL,B,2039.0,16.75,0.15,Y,8.0,0
40,75747.0,RENT,6.0,MEDICAL,B,23580.0,10.21,0.31,Y,17.0,0
35,80332.0,OTHER,10.0,VENTURE,A,34430.0,19.22,0.43,N,5.0,0
61,50782.0,OTHER,4.0,PERSONAL,E,23658.0,12.12,0.47,N,26.0,0
20,33404.0,OTHER,6.0,DEBTCONSOLIDATION,G,33784.0,,1.01,N,16.0,0
42,12661.0,OWN,7.0,HOMEIMPROVEMENT,C,25746.0,18.58,2.03,Y,5.0,0
62,68259.0,OWN,3.0,PERSONAL,A,14466.0,7.42,0.21,N,18.0,0
43,36036.0,OWN,4.0,EDUCATION,E,14248.0,9.77,0.4,N,12.0,0
44,22430.0,OWN,0.0,HOMEIMPROVEMENT,E,6002.0,,0.27,N,21.0,0
26,21548.0,MORTGAGE,5.0,VENTURE,C,6933.0,10.82,0.32,N,23.0,0
57,27477.0,RENT,,DEBTCONSOLIDATION,F,6218.0,19.06,0.23,Y,7.0,1
58,56927.0,OTHER,0.0,PERSONAL,A,31821.0,11.43,0.56,N,18.0,0
54,83280.0,RENT,2.0,EDUCATION,A,28537.0,15.22,0.34,N,18.0,0
33,52693.0,RENT,9.0,HOMEIMPROVEMENT,D,8878.0,20.16,0.17,Y,16.0,0
28,44319.0,RENT,2.0,DEBTCONSOLIDATION,C,27722.0,6.75,0.63,N,18.0,0
22,19525.0,OTHER,6.0,EDUCATION,D,569.0,10.7,0.03,Y,17.0,0
57,84592.0,RENT,10.0,PERSONAL,E,11013.0,22.64,0.13,N,7.0,0
39,35862.0,MORTGAGE,9.0,HOMEIMPROVEMENT,D,11245.0,21.1,0.31,N,9.0,0
60,30539.0,OTHER,1.0,PERSONAL,C,23410.0,19.51,0.77,N,28.0,0
52,80153.0,MORTGAGE,10.0,EDUCATION,E,22445.0,9.21,0.28,N,25.0,1
60,109847.0,OTHER,8.0,VENTURE,A,7899.0,20.2,0.07,N,19.0,0
63,60557.0,RENT,3.0,VENTURE,G,5252.0,22.5,0.09,Y,13.0,0
51,15721.0,RENT,10.0,MEDICAL,D,20388.0,,1.3,N,22.0,0
55,27956.0,RENT,5.0,PERSONAL,G,29207.0,7.15,1.04,Y,20.0,0
45,28385.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,11567.0,22.42,0.41,N,23.0,1
24,101011.0,RENT,1.0,VENTURE,A,32733.0,5.44,0.32,Y,28.0,0
49,27491.0,OWN,,EDUCATION,F,10529.0,18.02,0.38,N,18.0,0
36,18175.0,MORTGAGE,9.0,VENTURE,C,29533.0,14.23,1.62,N,25.0,0
25,31241.0,OWN,10.0,DEBTCONSOLIDATION,G,28484.0,13.04,0.91,Y,5.0,0
34,99191.0,OTHER,3.0,DEBTCONSOLIDATION,G,10765.0,20.96,0.11,Y,28.0,0
20,38370.0,OWN,1.0,EDUCATION,G,12928.0,11.74,0.34,N,10.0,0
32,47088.0,OWN,9.0,EDUCATION,G,20753.0,,0.44,N,13.0,0
53,38950.0,MORTGAGE,0.0,PERSONAL,D,33979.0,8.87,0.87,N,21.0,0
49,31896.0,OTHER,9.0,DEBTCONSOLIDATION,B,12463.0,9.98,0.39,N,16.0,0
38,40373.0,OWN,6.0,VENTURE,G,10818.0,13.18,0.27,N,22.0,0
21,38460.0,RENT,4.0,MEDICAL,F,29027.0,,0.75,N,28.0,0
63,53436.0,RENT,10.0,EDUCATION,A,12180.0,7.25,0.23,N,10.0,0
31,51361.0,OTHER,4.0,DEBTCONSOLIDATION,C,33947.0,8.32,0.66,N,4.0,0
59,57617.0,OWN,2.0,EDUCATION,F,11429.0,8.31,0.2,Y,4.0,1
63,29631.0,MORTGAGE,0.0,VENTURE,B,1523.0,22.16,0.05,N,14.0,0
43,21263.0,OTHER,2.0,VENTURE,E,23237.0,11.64,1.09,N,9.0,0
30,13856.0,OTHER,8.0,DEBTCONSOLIDATION,B,27234.0,13.62,1.97,N,4.0,0
21,52767.0,OTHER,3.0,HOMEIMPROVEMENT,C,15592.0,19.91,0.3,N,25.0,1
20,117885.0,OTHER,4.0,PERSONAL,E,22201.0,14.74,0.19,N,13.0,0
47,48060.0,RENT,5.0,PERSONAL,A,11705.0,8.14,0.24,N,2.0,1
23,28782.0,MORTGAGE,8.0,MEDICAL,E,5940.0,19.59,0.21,N,18.0,1
60,104912.0,RENT,4.0,VENTURE,D,30266.0,,0.29,N,8.0,0
49,26368.0,OTHER,6.0,EDUCATION,A,10121.0,22.46,0.38,N,25.0,0
26,119728.0,MORTGAGE,8.0,VENTURE,A,34769.0,10.15,0.29,Y,5.0,0
41,40825.0,RENT,0.0,DEBTCONSOLIDATION,E,12961.0,8.26,0.32,Y,4.0,0
45,90612.0,OWN,1.0,MEDICAL,F,7656.0,16.67,0.08,Y,9.0,0
48,113526.0,OWN,4.0,PERSONAL,G,23684.0,8.1,0.21,Y,15.0,0
44,94099.0,OTHER,4.0,PERSONAL,B,3964.0,19.76,0.04,Y,21.0,0
29,37392.0,OWN,,VENTURE,D,33410.0,13.84,0.89,N,26.0,0
39,11312.0,MORTGAGE,8.0,PERSONAL,D,25976.0,22.71,2.3,N,15.0,0
33,39129.0,OTHER,10.0,EDUCATION,C,22842.0,8.51,0.58,N,8.0,0
52,104141.0,OWN,6.0,MEDICAL,G,10941.0,18.93,0.11,N,19.0,0
24,29556.0,MORTGAGE,9.0,VENTURE,A,13879.0,9.65,0.47,N,15.0,1
64,114236.0,RENT,8.0,HOMEIMPROVEMENT,C,7104.0,11.69,0.06,Y,13.0,0
25,95012.0,RENT,10.0,MEDICAL,C,17683.0,13.55,0.19,N,4.0,0
41,51208.0,MORTGAGE,6.0,MEDICAL,F,25812.0,10.4,0.5,N,9.0,0
36,102351.0,OWN,5.0,HOMEIMPROVEMENT,C,4256.0,18.72,0.04,N,9.0,0
34,29016.0,MORTGAGE,5.0,VENTURE,D,8557.0,11.76,0.29,N,10.0,1
58,46152.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,25850.0,12.77,0.56,N,20.0,0
59,30647.0,MORTGAGE,6.0,PERSONAL,E,26757.0,15.31,0.87,N,29.0,0
47,89421.0,RENT,3.0,MEDICAL,F,13685.0,16.05,0.15,N,14.0,1
21,73658.0,RENT,,DEBTCONSOLIDATION,G,1113.0,16.47,0.02,N,16.0,0
37,46472.0,RENT,9.0,DEBTCONSOLIDATION,D,17304.0,17.01,0.37,N,5.0,0
46,56295.0,OWN,2.0,PERSONAL,G,30181.0,15.27,0.54,N,9.0,0
40,81164.0,OTHER,0.0,HOMEIMPROVEMENT,G,8442.0,15.34,0.1,N,16.0,0
42,93117.0,RENT,6.0,DEBTCONSOLIDATION,E,20095.0,15.63,0.22,Y,12.0,0
26,52951.0,RENT,9.0,MEDICAL,D,16961.0,22.09,0.32,N,17.0,1
38,96423.0,MORTGAGE,8.0,DEBTCONSOLIDATION,G,24075.0,8.62,0.25,N,27.0,0
28,18692.0,OWN,0.0,EDUCATION,G,32852.0,15.7,1.76,Y,28.0,0
31,117657.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,11023.0,23.11,0.09,N,7.0,0
49,90707.0,MORTGAGE,9.0,EDUCATION,G,23092.0,22.4,0.25,N,13.0,0
26,29512.0,MORTGAGE,3.0,HOMEIMPROVEMENT,F,30491.0,19.37,1.03,N,16.0,1
21,77830.0,MORTGAGE,8.0,DEBTCONSOLIDATION,C,27766.0,10.7,0.36,Y,17.0,0
36,25019.0,RENT,9.0,MEDICAL,C,1431.0,19.43,0.06,N,22.0,0
30,13914.0,OWN,7.0,DEBTCONSOLIDATION,A,33189.0,,2.39,Y,13.0,1
31,105279.0,RENT,0.0,DEBTCONSOLIDATION,A,569.0,20.56,0.01,Y,2.0,0
22,98908.0,OTHER,,DEBTCONSOLIDATION,B,33527.0,9.7,0.34,N,19.0,0
40,91818.0,MORTGAGE,10.0,MEDICAL,F,3165.0,13.76,0.03,N,18.0,0
33,42029.0,RENT,10.0,HOMEIMPROVEMENT,C,13409.0,17.49,0.32,Y,20.0,1
34,34621.0,OWN,3.0,PERSONAL,F,27150.0,6.74,0.78,N,11.0,0
61,91894.0,OTHER,8.0,HOMEIMPROVEMENT,F,30221.0,,0.33,N,22.0,0
60,118939.0,RENT,1.0,PERSONAL,B,3265.0,11.55,0.03,N,2.0,0
29,107399.0,RENT,1.0,EDUCATION,F,9643.0,14.56,0.09,Y,7.0,0
55,45899.0,OTHER,5.0,DEBTCONSOLIDATION,D,10656.0,16.44,0.23,N,29.0,0
29,72610.0,OWN,5.0,MEDICAL,E,25183.0,9.34,0.35,N,11.0,1
36,70007.0,OTHER,5.0,VENTURE,D,10096.0,10.55,0.14,N,15.0,0
63,89427.0,OTHER,9.0,HOMEIMPROVEMENT,G,9130.0,11.7,0.1,N,6.0,0
44,35525.0,MORTGAGE,0.0,EDUCATION,F,20096.0,18.46,0.57,N,16.0,1
46,21760.0,MORTGAGE,8.0,VENTURE,A,27624.0,19.82,1.27,N,25.0,1
52,37297.0,OTHER,,HOMEIMPROVEMENT,B,18198.0,,0.49,N,17.0,0
30,46566.0,MORTGAGE,1.0,MEDICAL,E,19110.0,21.11,0.41,N,18.0,0
32,97157.0,OWN,6.0,DEBTCONSOLIDATION,C,3246.0,5.76,0.03,Y,10.0,0
20,24572.0,RENT,0.0,PERSONAL,B,21986.0,9.66,0.89,N,26.0,0
50,119785.0,OTHER,0.0,DEBTCONSOLIDATION,A,14986.0,18.15,0.13,N,6.0,0
52,107403.0,MORTGAGE,10.0,MEDICAL,F,21389.0,16.31,0.2,N,13.0,0
40,103446.0,OWN,8.0,MEDICAL,A,19687.0,22.48,0.19,N,24.0,0
35,58977.0,OWN,6.0,EDUCATION,B,23737.0,10.95,0.4,N,4.0,0
58,40889.0,OWN,4.0,EDUCATION,G,31601.0,10.53,0.77,Y,15.0,1
42,56787.0,OTHER,9.0,MEDICAL,B,16626.0,22.7,0.29,N,27.0,0
29,54181.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,24453.0,18.37,0.45,Y,22.0,0
52,29701.0,OWN,7.0,MEDICAL,G,20001.0,17.0,0.67,N,29.0,0
41,55556.0,MORTGAGE,0.0,MEDICAL,E,27162.0,15.15,0.49,N,2.0,1
60,118313.0,RENT,7.0,EDUCATION,D,9937.0,8.63,0.08,N,3.0,0
25,30428.0,OWN,3.0,HOMEIMPROVEMENT,G,8340.0,20.01,0.27,Y,29.0,0
55,94141.0,OWN,1.0,EDUCATION,A,7481.0,15.31,0.08,N,7.0,0
29,26244.0,MORTGAGE,6.0,MEDICAL,D,5431.0,12.03,0.21,N,20.0,0
35,39264.0,MORTGAGE,3.0,VENTURE,G,8344.0,8.96,0.21,N,20.0,1
32,47035.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,6756.0,6.09,0.14,N,3.0,0
39,51917.0,RENT,5.0,HOMEIMPROVEMENT,F,31098.0,22.81,0.6,N,9.0,0
23,98739.0,OTHER,1.0,VENTURE,G,23385.0,17.12,0.24,Y,21.0,1
39,64056.0,MORTGAGE,4.0,EDUCATION,E,9877.0,19.27,0.15,N,29.0,0
41,31102.0,OWN,8.0,EDUCATION,B,20384.0,19.1,0.66,N,26.0,0
48,96734.0,RENT,,VENTURE,B,4157.0,8.16,0.04,N,22.0,0
35,36961.0,MORTGAGE,2.0,VENTURE,B,27442.0,22.86,0.74,N,10.0,0
62,101546.0,MORTGAGE,3.0,HOMEIMPROVEMENT,A,27624.0,21.27,0.27,N,12.0,1
62,17237.0,OWN,2.0,PERSONAL,F,27969.0,17.48,1.62,N,3.0,0
42,12984.0,OWN,6.0,HOMEIMPROVEMENT,G,20207.0,16.99,1.56,N,3.0,0
49,64788.0,MORTGAGE,2.0,VENTURE,F,26492.0,13.46,0.41,N,13.0,0
49,29640.0,RENT,6.0,VENTURE,C,19866.0,17.0,0.67,N,26.0,1
62,36012.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10219.0,15.1,0.28,N,8.0,0
22,47241.0,OTHER,2.0,PERSONAL,C,16399.0,9.02,0.35,N,12.0,0
43,100084.0,RENT,0.0,DEBTCONSOLIDATION,E,5403.0,14.84,0.05,N,2.0,0
56,17179.0,OWN,4.0,VENTURE,G,14509.0,19.2,0.84,N,26.0,0
32,60584.0,OWN,8.0,VENTURE,F,28059.0,7.35,0.46,Y,24.0,0
61,52734.0,RENT,9.0,HOMEIMPROVEMENT,E,27258.0,,0.52,N,27.0,0
51,108721.0,RENT,3.0,EDUCATION,C,33686.0,20.17,0.31,Y,29.0,0
56,98394.0,OWN,8.0,DEBTCONSOLIDATION,B,32659.0,10.73,0.33,N,22.0,0
31,76518.0,OTHER,,VENTURE,B,16931.0,11.85,0.22,N,25.0,1
27,32807.0,RENT,10.0,HOMEIMPROVEMENT,C,23402.0,18.35,0.71,Y,4.0,0
43,93058.0,OWN,9.0,HOMEIMPROVEMENT,B,24878.0,,0.27,N,8.0,0
63,52193.0,MORTGAGE,2.0,VENTURE,G,19780.0,9.06,0.38,N,16.0,0
35,47310.0,RENT,7.0,VENTURE,G,28658.0,8.28,0.61,N,2.0,0
51,92750.0,OTHER,4.0,MEDICAL,C,17875.0,17.18,0.19,N,26.0,0
53,40089.0,RENT,5.0,MEDICAL,F,25972.0,10.29,0.65,N,2.0,0
54,75156.0,OTHER,3.0,DEBTCONSOLIDATION,A,13486.0,14.16,0.18,N,11.0,0
51,106990.0,OWN,5.0,HOMEIMPROVEMENT,D,29862.0,20.44,0.28,N,17.0,0
36,55053.0,RENT,2.0,HOMEIMPROVEMENT,D,2710.0,20.49,0.05,Y,3.0,0
21,58984.0,RENT,6.0,EDUCATION,D,23886.0,22.69,0.4,Y,22.0,1
45,89028.0,OTHER,3.0,DEBTCONSOLIDATION,C,26649.0,,0.3,Y,20.0,0
63,17632.0,OTHER,4.0,PERSONAL,G,25863.0,18.36,1.47,N,11.0,0
36,25387.0,MORTGAGE,5.0,VENTURE,A,1027.0,20.93,0.04,N,14.0,1
57,96208.0,OTHER,4.0,DEBTCONSOLIDATION,F,1251.0,18.52,0.01,N,29.0,0
21,49873.0,OWN,,VENTURE,E,9670.0,17.22,0.19,N,2.0,1
27,113679.0,RENT,1.0,DEBTCONSOLIDATION,D,23660.0,9.78,0.21,Y,27.0,0
25,36544.0,OTHER,,PERSONAL,B,24398.0,14.31,0.67,N,4.0,0
28,34174.0,MORTGAGE,,VENTURE,F,17612.0,19.65,0.52,N,20.0,1
20,12471.0,MORTGAGE,10.0,MEDICAL,C,24631.0,10.07,1.98,N,21.0,0
24,39377.0,OTHER,3.0,VENTURE,F,22365.0,8.24,0.57,N,11.0,0
58,73099.0,MORTGAGE,7.0,MEDICAL,C,29456.0,14.32,0.4,Y,7.0,1
28,114538.0,RENT,7.0,EDUCATION,F,34567.0,20.83,0.3,N,9.0,0
33,39319.0,OWN,6.0,MEDICAL,E,27006.0,19.4,0.69,N,13.0,0
46,55850.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,33108.0,,0.59,Y,5.0,0
28,63988.0,OTHER,1.0,HOMEIMPROVEMENT,A,18078.0,9.91,0.28,N,16.0,0
55,49056.0,OTHER,3.0,DEBTCONSOLIDATION,F,3699.0,,0.08,Y,12.0,0
48,57555.0,RENT,8.0,VENTURE,D,8156.0,21.09,0.14,N,29.0,0
39,30721.0,OWN,5.0,VENTURE,A,26188.0,20.74,0.85,N,20.0,0
34,118005.0,OTHER,,DEBTCONSOLIDATION,B,29042.0,9.84,0.25,N,29.0,0
55,31534.0,OWN,10.0,VENTURE,B,31288.0,,0.99,N,14.0,0
22,35348.0,MORTGAGE,7.0,PERSONAL,C,29188.0,,0.83,N,18.0,0
42,97099.0,RENT,8.0,VENTURE,A,22640.0,17.57,0.23,N,5.0,0
28,87400.0,MORTGAGE,4.0,VENTURE,E,29864.0,19.69,0.34,N,20.0,0
49,22178.0,OWN,4.0,EDUCATION,B,6735.0,11.19,0.3,N,18.0,0
38,22388.0,OTHER,8.0,VENTURE,C,34886.0,6.24,1.56,N,6.0,0
57,86585.0,OTHER,5.0,VENTURE,D,2052.0,7.59,0.02,Y,2.0,1
22,74278.0,RENT,6.0,PERSONAL,E,28694.0,20.51,0.39,N,16.0,0
22,86408.0,MORTGAGE,7.0,MEDICAL,F,32316.0,18.0,0.37,N,19.0,0
53,77314.0,OWN,,HOMEIMPROVEMENT,E,11211.0,22.03,0.15,N,28.0,0
21,102131.0,OTHER,7.0,MEDICAL,F,8186.0,19.73,0.08,Y,25.0,1
46,119420.0,OTHER,2.0,VENTURE,C,11205.0,12.16,0.09,N,16.0,1
42,35164.0,RENT,4.0,HOMEIMPROVEMENT,E,13836.0,14.9,0.39,N,18.0,0
61,75808.0,RENT,10.0,MEDICAL,G,5510.0,14.91,0.07,N,27.0,0
51,77037.0,MORTGAGE,0.0,EDUCATION,E,30444.0,7.17,0.4,N,5.0,1
54,20297.0,OTHER,2.0,HOMEIMPROVEMENT,C,4733.0,14.35,0.23,N,21.0,0
59,88806.0,MORTGAGE,1.0,EDUCATION,G,10928.0,7.64,0.12,N,10.0,0
37,13576.0,OWN,9.0,MEDICAL,C,14887.0,11.18,1.1,N,11.0,1
46,115932.0,MORTGAGE,1.0,EDUCATION,B,25002.0,22.53,0.22,N,10.0,0
30,64879.0,RENT,1.0,VENTURE,C,19375.0,8.91,0.3,N,10.0,0
58,55100.0,MORTGAGE,0.0,MEDICAL,D,26899.0,10.37,0.49,N,22.0,1
38,90162.0,RENT,10.0,PERSONAL,F,34451.0,9.02,0.38,N,20.0,0
44,11281.0,OTHER,5.0,HOMEIMPROVEMENT,F,29893.0,15.64,2.65,N,13.0,0
26,93189.0,OWN,3.0,VENTURE,A,25641.0,,0.28,N,26.0,0
50,79871.0,OTHER,9.0,VENTURE,C,30715.0,,0.38,Y,29.0,0
21,21676.0,MORTGAGE,1.0,VENTURE,B,32071.0,,1.48,Y,25.0,0
57,101263.0,OTHER,4.0,MEDICAL,D,32449.0,8.23,0.32,N,29.0,0
24,69081.0,RENT,1.0,PERSONAL,A,2312.0,19.05,0.03,N,5.0,0
33,104483.0,OTHER,7.0,PERSONAL,C,7603.0,7.75,0.07,Y,2.0,0
37,86193.0,OWN,3.0,PERSONAL,B,20710.0,11.76,0.24,N,18.0,0
55,12254.0,RENT,,MEDICAL,A,21568.0,7.64,1.76,Y,22.0,0
23,44343.0,OWN,4.0,EDUCATION,A,7437.0,22.61,0.17,N,29.0,0
43,73852.0,MORTGAGE,7.0,VENTURE,F,30039.0,,0.41,Y,18.0,0
32,35408.0,OWN,5.0,VENTURE,B,16581.0,,0.47,Y,29.0,0
40,52329.0,RENT,0.0,EDUCATION,G,3838.0,22.06,0.07,N,9.0,1
52,22094.0,RENT,5.0,HOMEIMPROVEMENT,A,8514.0,20.27,0.39,Y,19.0,0
39,84295.0,OWN,0.0,MEDICAL,F,12975.0,13.62,0.15,N,26.0,0
24,87983.0,OTHER,10.0,PERSONAL,F,29687.0,10.34,0.34,N,22.0,0
43,24145.0,MORTGAGE,5.0,MEDICAL,F,19508.0,10.76,0.81,N,15.0,0
54,38767.0,RENT,6.0,HOMEIMPROVEMENT,E,11010.0,9.15,0.28,N,8.0,0
49,90296.0,MORTGAGE,5.0,EDUCATION,D,21680.0,15.86,0.24,N,6.0,0
47,54956.0,OTHER,3.0,DEBTCONSOLIDATION,E,28835.0,7.54,0.52,N,11.0,0
64,13187.0,OWN,3.0,DEBTCONSOLIDATION,F,11872.0,,0.9,N,19.0,0
26,92518.0,OWN,1.0,EDUCATION,A,8256.0,8.47,0.09,N,9.0,0
61,56386.0,RENT,1.0,EDUCATION,F,26287.0,6.95,0.47,N,22.0,0
54,51003.0,RENT,6.0,PERSONAL,F,7655.0,17.68,0.15,Y,11.0,0
49,57698.0,MORTGAGE,9.0,VENTURE,G,8922.0,6.15,0.15,Y,24.0,0
53,56067.0,OTHER,7.0,HOMEIMPROVEMENT,C,22408.0,7.54,0.4,N,5.0,0
58,70873.0,OWN,5.0,PERSONAL,B,31383.0,17.17,0.44,N,12.0,0
28,89570.0,MORTGAGE,5.0,VENTURE,B,17999.0,20.97,0.2,Y,22.0,1
31,93801.0,MORTGAGE,6.0,PERSONAL,D,25092.0,9.78,0.27,N,28.0,0
48,114456.0,MORTGAGE,2.0,MEDICAL,B,18026.0,,0.16,N,12.0,0
29,40620.0,OTHER,,VENTURE,B,30131.0,9.28,0.74,N,11.0,0
46,74156.0,OWN,9.0,PERSONAL,D,4933.0,19.32,0.07,N,20.0,0
38,91892.0,OWN,1.0,EDUCATION,E,28451.0,,0.31,N,25.0,1
32,110187.0,OTHER,3.0,PERSONAL,F,29416.0,13.57,0.27,N,13.0,0
61,33740.0,OTHER,1.0,HOMEIMPROVEMENT,E,12780.0,6.06,0.38,N,3.0,0
56,67724.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,27595.0,15.88,0.41,Y,14.0,0
51,32335.0,MORTGAGE,8.0,MEDICAL,B,9269.0,10.51,0.29,N,8.0,0
34,64914.0,MORTGAGE,6.0,HOMEIMPROVEMENT,F,20918.0,17.21,0.32,N,27.0,0
40,16870.0,OTHER,,HOMEIMPROVEMENT,A,5947.0,14.42,0.35,Y,26.0,0
22,77698.0,OWN,4.0,EDUCATION,F,9353.0,10.88,0.12,N,29.0,0
27,58629.0,OWN,,VENTURE,A,20390.0,12.97,0.35,N,23.0,0
25,60810.0,OWN,2.0,EDUCATION,A,948.0,14.02,0.02,N,8.0,1
48,82118.0,MORTGAGE,,PERSONAL,D,19566.0,9.38,0.24,Y,16.0,0
38,105117.0,OWN,0.0,MEDICAL,C,8193.0,14.33,0.08,N,14.0,0
36,99957.0,MORTGAGE,0.0,PERSONAL,F,30036.0,22.55,0.3,N,13.0,1
29,62044.0,OTHER,2.0,PERSONAL,E,12130.0,18.81,0.2,N,17.0,0
52,48811.0,RENT,3.0,DEBTCONSOLIDATION,F,9872.0,20.1,0.2,N,5.0,0
32,78518.0,OTHER,,MEDICAL,D,31202.0,5.63,0.4,N,21.0,0
46,35451.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10799.0,15.61,0.3,N,17.0,0
61,99791.0,OWN,8.0,EDUCATION,F,3801.0,10.84,0.04,Y,9.0,0
31,13515.0,RENT,,DEBTCONSOLIDATION,A,17136.0,18.06,1.27,N,10.0,0
21,50595.0,RENT,1.0,HOMEIMPROVEMENT,F,7389.0,,0.15,N,11.0,0
29,91947.0,RENT,3.0,HOMEIMPROVEMENT,D,12552.0,19.45,0.14,N,18.0,0
40,76171.0,OTHER,2.0,EDUCATION,C,17428.0,8.31,0.23,Y,28.0,0
42,61167.0,RENT,7.0,EDUCATION,E,31339.0,22.38,0.51,N,28.0,1
20,56477.0,MORTGAGE,0.0,VENTURE,F,31443.0,,0.56,N,9.0,0
52,53084.0,MORTGAGE,0.0,VENTURE,C,22133.0,8.28,0.42,N,21.0,0
